Invoice ID,Invoice Number,Invoice Date,Invoice Status,Customer ID,Due Date,Discount (%),Sub Total (BCY),Discount Amount,Adjustment (BCY),Total (BCY),Sales Person ID,Created Time,Quote ID,Age In Days,Age Tier,Balance (BCY),Purchase Order#,Exchange Rate,Write Off Amount (BCY),Last Modified Time,Discount Amount (BCY),Discount Amount (FCY),Transaction Type,Status,Bill ID
9465000013417504,MTE-7189,12 Apr 2025,Closed,9465000006737444,12 Apr 2025,0.00%,SAR 211.30,SAR 0.00K,SAR 0.00,243.00,9465000006350932,2025-04-12 21:29:48,,104,4. 91 - 180 days,0.00,,1.00,SAR 0.00,2025-05-18 08:09:57,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014464638,SEB EXP014,21 Apr 2025,Closed,9465000006150261,21 Apr 2025,0.00%,SAR 15.12,SAR 0.00K,SAR 0.00,15.00,9465000000162172,2025-05-07 09:03:02,,95,4. 91 - 180 days,0.00,EXP-POS EXPENSE,1.00,SAR 0.00,2025-05-18 09:03:57,SAR 0.00,SAR 0.00,invoice,Closed,
9465000013251273,MTE-7134,07 Apr 2025,Closed,9465000006737444,07 Apr 2025,0.00%,SAR 186.96,SAR 0.00K,SAR 0.00,215.00,9465000006350932,2025-04-07 15:54:11,,109,4. 91 - 180 days,0.00,,1.00,SAR 0.00,2025-05-18 08:09:57,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014401949,MTE-7508,05 May 2025,Closed,9465000007168863,05 May 2025,0.00%,SAR 694.77,SAR 0.00K,SAR 0.00,799.00,9465000006350932,2025-05-05 23:06:32,,81,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-18 08:43:38,SAR 0.00,SAR 0.00,invoice,Closed,
9465000013212736,MTE-7113,06 Apr 2025,Closed,9465000006792501,06 Apr 2025,0.00%,SAR 640.86,SAR 0.00K,SAR 0.00,737.00,9465000006350932,2025-04-06 17:01:42,,110,4. 91 - 180 days,0.00,,1.00,SAR 0.00,2025-05-18 08:06:29,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014379899,MTE-7460,03 May 2025,Closed,9465000014556250,18 May 2025,0.00%,"SAR 2,766.07",SAR 0.00K,SAR 0.00,"3,181.00",9465000006350932,2025-05-03 22:02:48,,83,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-18 08:59:05,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014589337,MTE-7633,12 May 2025,Closed,9465000009755421,12 May 2025,0.00%,SAR 521.73,SAR 0.00K,SAR 0.00,600.00,9465000006350932,2025-05-12 22:06:20,,74,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-18 08:17:19,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014388790,MTE-7481,05 May 2025,Closed,9465000000117866,05 May 2025,0.00%,SAR 436.53,SAR 0.00K,SAR 0.00,502.00,9465000000162172,2025-05-05 07:03:08,,81,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-20 11:14:07,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014565479,MTE-7600,12 May 2025,Closed,9465000000117866,12 May 2025,0.00%,SAR 130.45,SAR 0.00K,SAR 0.00,150.00,9465000000162172,2025-05-12 09:51:50,,74,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-20 08:30:32,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014660193,MTE-7656,14 May 2025,Closed,9465000000117866,14 May 2025,0.00%,SAR 202.40,SAR 0.00K,SAR 0.00,233.00,9465000000162172,2025-05-14 07:23:22,,72,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-20 09:35:29,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015304484,MTE-7687,17 May 2025,Closed,9465000000117866,17 May 2025,0.00%,SAR 100.00,SAR 0.00K,SAR 0.00,115.00,9465000000162172,2025-05-17 07:47:05,,69,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-20 09:04:31,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014562427,MTE-7591,11 May 2025,Closed,9465000000117866,11 May 2025,0.00%,SAR 47.82,SAR 0.00K,SAR 0.00,55.00,9465000000162172,2025-05-11 15:52:16,,75,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-20 10:46:43,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014625493,MTE-7647,13 May 2025,Closed,9465000000158901,13 May 2025,0.00%,SAR 122.00,SAR 0.00K,SAR 0.00,140.00,9465000000162172,2025-05-13 12:37:23,,73,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-20 09:12:31,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015304217,MTE-7684,17 May 2025,Closed,9465000000117866,17 May 2025,0.00%,SAR 34.78,SAR 0.00K,SAR 0.00,40.00,9465000000162172,2025-05-17 07:08:46,,69,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-20 08:55:35,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014557738,MTE-7587,11 May 2025,Closed,9465000000117866,11 May 2025,0.00%,SAR 19.13,SAR 0.00K,SAR 0.00,22.00,9465000000162172,2025-05-11 13:43:07,,75,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-20 10:45:47,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014600862,MTE-7641,13 May 2025,Closed,9465000000117866,13 May 2025,0.00%,SAR 130.45,SAR 0.00K,SAR 0.00,150.00,9465000000162172,2025-05-13 09:10:34,,73,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-20 09:14:32,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015179034,MTE-7676,15 May 2025,Closed,9465000000117866,15 May 2025,0.00%,SAR 52.18,SAR 0.00K,SAR 0.00,60.00,9465000000162172,2025-05-15 12:04:07,,71,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-20 09:06:24,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014557869,MTE-7589,11 May 2025,Closed,9465000000117866,11 May 2025,0.00%,SAR 104.35,SAR 0.00K,SAR 0.00,120.00,9465000000162172,2025-05-11 14:15:24,,75,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-20 10:44:22,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014625755,MTE-7651,13 May 2025,Closed,9465000000117866,13 May 2025,0.00%,SAR 17.39,SAR 0.00K,SAR 0.00,20.00,9465000000162172,2025-05-13 14:12:07,,73,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-20 09:12:53,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015304368,MTE-7686,17 May 2025,Closed,9465000000117866,17 May 2025,0.00%,SAR 338.27,SAR 0.00K,SAR 0.00,389.00,9465000000162172,2025-05-17 07:36:13,,69,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-20 09:04:08,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015311058,MTE-7696,17 May 2025,Closed,9465000000109053,17 May 2025,0.00%,SAR 288.70,SAR 0.00K,SAR 0.00,332.00,9465000000133538,2025-05-17 12:03:51,,69,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-22 15:36:37,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014511832,MTE-7570,10 May 2025,Closed,9465000000191543,10 May 2025,0.00%,SAR 598.48,SAR 0.00K,SAR 0.00,688.00,9465000000133538,2025-05-10 13:04:59,,76,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-22 15:39:18,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015448843,MTE-7776,20 May 2025,Closed,9465000015448831,04 Jun 2025,0.00%,SAR 114.78,SAR 0.00K,SAR 0.00,132.00,9465000000133538,2025-05-20 12:57:38,,66,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-22 15:39:43,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015326221,MTE-7701,17 May 2025,Closed,9465000000103795,17 May 2025,0.00%,"SAR 1,275.80",SAR 0.00K,SAR 0.00,"1,467.00",9465000000133538,2025-05-17 15:49:03,,69,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-22 15:35:09,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015451074,MTE-7740,19 May 2025,Closed,9465000000103795,19 May 2025,0.00%,SAR 345.21,SAR 0.00K,SAR 0.00,397.00,9465000000133538,2025-05-19 14:23:49,,67,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-22 15:35:09,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014401905,MTE-7507,05 May 2025,Closed,9465000009778075,20 May 2025,0.00%,SAR 469.57,SAR 0.00K,SAR 0.00,540.00,9465000006350932,2025-05-05 23:04:37,,81,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-24 09:04:44,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015431956,MTE-7733,19 May 2025,Closed,9465000007213139,19 May 2025,0.00%,SAR 219.14,SAR 0.00K,SAR 0.00,252.00,9465000006350932,2025-05-19 11:33:12,,67,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-24 09:03:27,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015505145,MTE-7786,20 May 2025,Closed,9465000009738112,20 May 2025,0.00%,SAR 911.31,SAR 0.00K,SAR 0.00,"1,048.00",9465000006350932,2025-05-20 16:53:24,,66,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-24 09:17:31,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015436596,MTE-7731,19 May 2025,Closed,9465000014034795,19 May 2025,0.00%,SAR 251.30,SAR 0.00K,SAR 0.00,289.00,9465000006350932,2025-05-19 10:23:25,,67,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-24 09:06:58,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015453644,MTE-7758,19 May 2025,Closed,9465000006043116,19 May 2025,0.00%,SAR 158.26,SAR 0.00K,SAR 0.00,182.00,9465000006350932,2025-05-19 22:52:17,,67,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-24 09:13:58,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014556851,MTE-7610,12 May 2025,Closed,9465000009757331,12 May 2025,0.00%,SAR 223.92,SAR 0.00K,SAR 0.00,258.00,9465000006350932,2025-05-12 13:39:23,,74,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-24 09:42:58,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015453502,MTE-7750,19 May 2025,Closed,9465000006043116,19 May 2025,0.00%,SAR 342.17,SAR 0.00K,SAR 0.00,394.00,9465000006350932,2025-05-19 22:01:13,,67,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-24 09:13:58,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014589577,MTE-7646,13 May 2025,Closed,9465000006737226,13 May 2025,0.00%,SAR 406.96,SAR 0.00K,SAR 0.00,468.00,9465000006350932,2025-05-13 12:32:38,,73,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-24 09:42:26,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015475205,MTE-7773,20 May 2025,Closed,9465000006736826,20 May 2025,0.00%,SAR 400.88,SAR 0.00K,SAR 0.00,461.00,9465000006350932,2025-05-20 10:46:25,,66,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-24 09:03:04,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015572132,MTE-7824,25 May 2025,Closed,9465000000108085,25 May 2025,0.00%,SAR 276.53,SAR 0.00K,SAR 0.00,318.00,9465000000162172,2025-05-25 10:50:16,,61,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-26 09:28:44,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015322640,MTE-7712,18 May 2025,Overdue,9465000015610949,18 May 2025,0.00%,SAR 92.18,SAR 0.00K,SAR 0.00,106.00,9465000000162172,2025-05-18 13:34:35,,68,3. 61 - 90 days,106.00,,1.00,SAR 0.00,2025-05-27 11:41:52,SAR 0.00,SAR 0.00,invoice,Overdue,
9465000014505303,MTE-7553,08 May 2025,Closed,9465000003356603,08 May 2025,0.00%,SAR 592.99,SAR 0.00K,SAR 0.00,682.00,9465000000133538,2025-05-08 15:05:24,,78,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-29 09:36:17,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014101472,MTE-7386,28 Apr 2025,Closed,9465000013375141,28 Apr 2025,0.00%,SAR 965.82,SAR 0.00K,SAR 0.00,"1,111.00",9465000006350932,2025-04-28 11:49:28,,88,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-30 17:50:12,SAR 0.00,SAR 0.00,invoice,Closed,
9465000013922206,MTE-7352,26 Apr 2025,Closed,9465000011569206,26 Apr 2025,0.00%,"SAR 1,194.79",SAR 0.00K,SAR 0.00,"1,374.00",9465000006350932,2025-04-26 16:28:08,,90,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-31 12:49:10,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015454666,MTE-7761,19 May 2025,Closed,9465000006736932,19 May 2025,0.00%,SAR 780.88,SAR 0.00K,SAR 0.00,898.00,9465000006350932,2025-05-19 23:01:16,,67,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-31 14:38:17,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015610639,MTE-7871,26 May 2025,Closed,9465000000104939,26 May 2025,0.00%,SAR 62.61,SAR 0.00K,SAR 0.00,72.00,9465000000133538,2025-05-26 15:36:06,,60,2. 31 - 60 days,0.00,,1.00,SAR 0.00,2025-05-31 15:26:56,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015577207,MTE-7838,25 May 2025,Closed,9465000006043116,25 May 2025,0.00%,SAR 93.04,SAR 0.00K,SAR 0.00,107.00,9465000006350932,2025-05-25 16:48:44,,61,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-31 14:31:40,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015764134,MTE-7915,28 May 2025,Closed,9465000015621924,12 Jun 2025,0.00%,SAR 45.91,SAR 0.00K,SAR 0.00,53.00,,2025-05-28 09:17:25,,58,2. 31 - 60 days,0.00,,1.00,SAR 0.00,2025-05-31 09:22:57,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014396005,SEB T.O -024,05 May 2025,Closed,9465000006150261,05 May 2025,0.00%,"SAR 15,960.81",SAR 0.00K,SAR 0.00,"18,355.00",9465000000162172,2025-05-05 11:04:55,,81,3. 61 - 90 days,0.00,STK TRFR,1.00,SAR 0.00,2025-05-31 15:20:49,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015323249,SEB EXP021,08 May 2025,Closed,9465000006150261,08 May 2025,0.00%,"SAR 4,347.83",SAR 0.00K,SAR 0.00,"5,000.00",9465000000162172,2025-05-17 15:19:52,,78,3. 61 - 90 days,0.00,PUR-RICE PEYMENT TO ABUDANA,1.00,SAR 0.00,2025-05-31 16:55:37,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015475504,MTE-7774,20 May 2025,Closed,9465000000104807,20 May 2025,0.00%,"SAR 1,059.35",SAR 0.00K,SAR 0.00,"1,218.00",9465000000133538,2025-05-20 11:09:49,,66,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-31 15:25:22,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015621046,MTE-7875,26 May 2025,Closed,9465000006043116,26 May 2025,0.00%,SAR 378.26,SAR 0.00K,SAR 0.00,435.00,9465000006350932,2025-05-26 19:16:23,,60,2. 31 - 60 days,0.00,,1.00,SAR 0.00,2025-05-31 14:31:40,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015577252,MTE-7840,25 May 2025,Closed,9465000006043116,25 May 2025,0.00%,SAR 69.48,SAR 0.00K,SAR 0.00,80.00,9465000006350932,2025-05-25 16:50:31,,61,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-31 14:31:40,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015764485,MTE-7921,28 May 2025,Closed,9465000000104389,28 May 2025,0.00%,SAR 388.69,SAR 0.00K,SAR 0.00,447.00,9465000000133538,2025-05-28 13:20:17,,58,2. 31 - 60 days,0.00,,1.00,SAR 0.00,2025-05-31 15:06:09,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014399795,MTE-7525,06 May 2025,Closed,9465000011569206,06 May 2025,0.00%,SAR 114.78,SAR 0.00K,SAR 0.00,132.00,9465000006350932,2025-05-06 00:20:38,,80,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-31 12:49:10,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015577836,MTE-7870,26 May 2025,Closed,9465000000104389,26 May 2025,0.00%,SAR 854.33,SAR 0.00K,SAR 0.00,982.00,9465000000133538,2025-05-26 15:19:13,,60,2. 31 - 60 days,0.00,,1.00,SAR 0.00,2025-05-31 15:06:09,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015621346,MTE-7887,26 May 2025,Closed,9465000014556250,10 Jun 2025,0.00%,SAR 706.96,SAR 0.00K,SAR 0.00,813.00,9465000006350932,2025-05-26 20:53:26,,60,2. 31 - 60 days,0.00,,1.00,SAR 0.00,2025-05-31 12:47:54,SAR 0.00,SAR 0.00,invoice,Closed,
9465000013244344,MTE-7128,07 Apr 2025,Closed,9465000006700566,07 Apr 2025,0.00%,"SAR 1,575.65",SAR 0.00K,SAR 0.00,"1,812.00",9465000006350932,2025-04-07 13:15:31,,109,4. 91 - 180 days,0.00,,1.00,SAR 0.00,2025-05-31 12:00:20,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014511951,MTE-7573,10 May 2025,Closed,9465000000103993,10 May 2025,0.00%,SAR 169.57,SAR 0.00K,SAR 0.00,195.00,9465000000133538,2025-05-10 16:39:53,,76,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-05-31 14:22:11,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015577641,MTE-7857,26 May 2025,Closed,9465000005339581,26 May 2025,0.00%,SAR 126.78,SAR 0.00K,SAR 0.00,146.00,9465000000133538,2025-05-26 12:10:04,,60,2. 31 - 60 days,0.00,,1.00,SAR 0.00,2025-05-31 15:17:06,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015771183,MTE-7931,29 May 2025,Closed,9465000014305069,13 Jun 2025,0.00%,SAR 229.56,SAR 0.00K,SAR 0.00,264.00,9465000000162172,2025-05-29 08:08:06,,57,2. 31 - 60 days,0.00,,1.00,SAR 0.00,2025-06-01 11:59:34,SAR 0.00,SAR 0.00,invoice,Closed,
9465000016013854,DELIVERY CHARGE (DYNA),28 Sep 2024,Overdue,9465000003537418,28 Sep 2024,0.00%,"SAR 1,130.43",SAR 0.00K,SAR 0.00,"1,300.00",9465000000162172,2025-06-03 08:50:36,,300,5. Above 180 days,"1,300.00",,1.00,SAR 0.00,2025-06-03 08:50:47,SAR 0.00,SAR 0.00,invoice,Overdue,
9465000013450855,MADA RAWDA EXP284,20 Feb 2025,Closed,9465000004507592,20 Feb 2025,0.00%,"SAR 2,000.00",SAR 0.00K,SAR 0.00,"2,000.00",9465000000162172,2025-04-14 01:07:18,,155,4. 91 - 180 days,0.00,PAYMENT TO WAHAJ ALKAIF COMPANY,1.00,SAR 0.00,2025-06-03 14:02:26,SAR 0.00,SAR 0.00,invoice,Closed,
9465000016032059,MATHAM MADHEENA RUKAMA,23 Aug 2024,Overdue,9465000003537418,23 Aug 2024,0.00%,"SAR 3,260.87",SAR 0.00K,SAR 0.00,"3,750.00",9465000000162172,2025-06-03 08:55:02,,336,5. Above 180 days,"3,750.00",,1.00,SAR 0.00,2025-06-03 08:55:17,SAR 0.00,SAR 0.00,invoice,Overdue,
9465000013449432,MADA RAWDA EXP268,24 Mar 2025,Closed,9465000004507592,24 Mar 2025,0.00%,SAR 7.70,SAR 0.00K,SAR 0.00,8.00,9465000000162172,2025-04-14 00:49:11,,123,4. 91 - 180 days,0.00,POS EXPENSE,1.00,SAR 0.00,2025-06-04 10:34:34,SAR 0.00,SAR 0.00,invoice,Closed,
9465000013451291,MADA RAWDA EXP290,06 Mar 2025,Closed,9465000004507592,06 Mar 2025,0.00%,SAR 6.39,SAR 0.00K,SAR 0.00,6.00,9465000000162172,2025-04-14 01:14:55,,141,4. 91 - 180 days,0.00,POS EXPENSE,1.00,SAR 0.00,2025-06-04 10:34:34,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014388909,MTE-7482,05 May 2025,Closed,9465000004507592,05 May 2025,0.00%,"SAR 1,901.11",SAR 0.00K,SAR 0.00,"2,186.00",9465000000162172,2025-05-05 09:37:32,,81,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-06-04 10:34:34,SAR 0.00,SAR 0.00,invoice,Closed,
9465000013449640,MADA RAWDA EXP270,22 Mar 2025,Closed,9465000004507592,22 Mar 2025,0.00%,SAR 7.09,SAR 0.00K,SAR 0.00,7.00,9465000000162172,2025-04-14 00:51:17,,125,4. 91 - 180 days,0.00,POS EXPENSE,1.00,SAR 0.00,2025-06-04 10:34:34,SAR 0.00,SAR 0.00,invoice,Closed,
9465000013451445,MADA RAWDA EXP292,07 Mar 2025,Closed,9465000004507592,07 Mar 2025,0.00%,SAR 5.63,SAR 0.00K,SAR 0.00,6.00,9465000000162172,2025-04-14 01:16:44,,140,4. 91 - 180 days,0.00,POS EXPENSE,1.00,SAR 0.00,2025-06-04 10:34:34,SAR 0.00,SAR 0.00,invoice,Closed,
9465000013447422,MADA RAWDA EXP257,05 Apr 2025,Closed,9465000004507592,05 Apr 2025,0.00%,SAR 10.30,SAR 0.00K,SAR 0.00,10.00,9465000000162172,2025-04-14 00:34:50,,111,4. 91 - 180 days,0.00,POS EXPENSE,1.00,SAR 0.00,2025-06-04 10:34:34,SAR 0.00,SAR 0.00,invoice,Closed,
9465000013449960,MADA RAWDA EXP273,19 Mar 2025,Closed,9465000004507592,19 Mar 2025,0.00%,SAR 7.70,SAR 0.00K,SAR 0.00,8.00,9465000000162172,2025-04-14 00:55:13,,128,4. 91 - 180 days,0.00,POS EXPENSE,1.00,SAR 0.00,2025-06-04 10:34:34,SAR 0.00,SAR 0.00,invoice,Closed,
9465000013459533,MTE-7217,12 Apr 2025,Closed,9465000004507592,12 Apr 2025,0.00%,SAR 1.92,SAR 0.00K,SAR 0.00,2.00,9465000000162172,2025-04-14 03:16:13,,104,4. 91 - 180 days,0.00,,1.00,SAR 0.00,2025-06-04 10:34:34,SAR 0.00,SAR 0.00,invoice,Closed,
9465000013447588,MADA RAWDA EXP259,03 Apr 2025,Closed,9465000004507592,03 Apr 2025,0.00%,SAR 5.58,SAR 0.00K,SAR 0.00,6.00,9465000000162172,2025-04-14 00:37:45,,113,4. 91 - 180 days,0.00,POS EXPENSE,1.00,SAR 0.00,2025-06-04 10:34:34,SAR 0.00,SAR 0.00,invoice,Closed,
9465000013450152,MADA RAWDA EXP275,17 Mar 2025,Closed,9465000004507592,17 Mar 2025,0.00%,SAR 4.32,SAR 0.00K,SAR 0.00,4.00,9465000000162172,2025-04-14 00:57:51,,130,4. 91 - 180 days,0.00,POS EXPENSE,1.00,SAR 0.00,2025-06-04 10:34:34,SAR 0.00,SAR 0.00,invoice,Closed,
9465000013459713,MADA RAWDA EXP302,11 Apr 2025,Closed,9465000004507592,11 Apr 2025,0.00%,SAR 6.89,SAR 0.00K,SAR 0.00,7.00,9465000000162172,2025-04-14 03:18:24,,105,4. 91 - 180 days,0.00,POS EXPENSE,1.00,SAR 0.00,2025-06-04 10:34:34,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015965960,MTE-8024,02 Jun 2025,Open,9465000009778075,17 Jun 2025,0.00%,SAR 377.40,SAR 0.00K,SAR 0.00,434.00,9465000006350932,2025-06-02 21:20:35,,53,2. 31 - 60 days,434.00,,1.00,SAR 0.00,2025-06-06 09:50:23,SAR 0.00,SAR 0.00,invoice,Overdue,
9465000015546112,MTE-7802,23 May 2025,Closed,9465000010517647,23 May 2025,0.00%,"SAR 16,647.00",SAR 0.00K,SAR 0.00,"19,144.00",9465000000162172,2025-05-23 17:43:52,9465000015528926,63,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-06-09 17:57:32,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015503671,MTE-7785,20 May 2025,Closed,9465000010517647,20 May 2025,0.00%,"SAR 59,618.00",SAR 0.00K,SAR 0.00,"68,561.00",9465000000162172,2025-05-20 15:48:17,,66,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-06-09 17:57:32,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015621981,MTE-7917,28 May 2025,Closed,9465000015621936,12 Jun 2025,0.00%,SAR 54.40,SAR 0.00K,SAR 0.00,63.00,,2025-05-28 11:44:15,,58,2. 31 - 60 days,0.00,,1.00,SAR 0.00,2025-06-09 10:34:49,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015764711,MTE-7924,28 May 2025,Closed,9465000015766017,12 Jun 2025,0.00%,SAR 106.82,SAR 0.00K,SAR 0.00,123.00,,2025-05-28 15:32:13,,58,2. 31 - 60 days,0.00,,1.00,SAR 0.00,2025-06-09 10:35:00,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014349762,MTE-7466,04 May 2025,Closed,9465000000104323,04 May 2025,0.00%,"SAR 1,785.09",SAR 0.00K,SAR 0.00,"2,053.00",9465000000133538,2025-05-04 09:17:54,,82,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-06-10 15:33:27,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015809323,MTE-7938,29 May 2025,Closed,9465000010517647,29 May 2025,0.00%,"SAR 74,849.00",SAR 0.00K,SAR 0.00,"86,076.00",9465000000162172,2025-05-29 11:48:32,,57,2. 31 - 60 days,0.00,,1.00,SAR 0.00,2025-06-10 08:46:02,SAR 0.00,SAR 0.00,invoice,Closed,
9465000016069685,MTE-8057,05 Jun 2025,Closed,9465000000103795,05 Jun 2025,0.00%,SAR 95.59,SAR 0.00K,SAR 0.00,110.00,9465000000133538,2025-06-05 10:57:06,,50,2. 31 - 60 days,0.00,,1.00,SAR 0.00,2025-06-10 15:14:08,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015448167,MTE-7743,19 May 2025,Closed,9465000003356603,19 May 2025,0.00%,SAR 73.91,SAR 0.00K,SAR 0.00,85.00,9465000000133538,2025-05-19 15:57:20,,67,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-06-10 15:59:36,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015917427,MTE-7970,01 Jun 2025,Closed,9465000000104697,01 Jun 2025,0.00%,"SAR 1,077.60",SAR 0.00K,SAR 0.00,"1,239.00",9465000000133538,2025-06-01 11:55:33,,54,2. 31 - 60 days,0.00,,1.00,SAR 0.00,2025-06-10 15:54:08,SAR 0.00,SAR 0.00,invoice,Closed,
9465000014659655,MTE-7669,14 May 2025,Closed,9465000003781906,14 May 2025,0.00%,SAR 737.34,SAR 0.00K,SAR 0.00,848.00,9465000000133538,2025-05-14 15:03:46,,72,3. 61 - 90 days,0.00,,1.00,SAR 0.00,2025-06-10 15:26:40,SAR 0.00,SAR 0.00,invoice,Closed,
9465000015900531,MTE-7977,01 Jun 2025,Closed,9465000010522732,16 Jun 2025,0.00%,SAR 549.44,SAR 0.00K,SAR 0.00,632.00,9465000000133538,2025-06-01 14:15:05,,54,2. 31 - 60 days,0.00,,1.00,SAR 0.00,2025-06-10 15:56:55,SAR 0.00,SAR 0.00,invoice,Closed,
